Source,Station,Latitude,Longitude,Date,Datetime,Chlorophyll,DissAmmonia,DissNitrateNitrite,DOC,DissOrthophos
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-04-06,2012-04-06T18:30:00Z,NA,0.07,0.705,NA,0.12
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1993-03-17,1993-03-17T21:40:00Z,NA,0.06,2.9,NA,0.25
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-02-05,2013-02-05T20:40:00Z,NA,NA,0.15,2.03,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1981-03-27,1981-03-27T18:45:00Z,NA,0.04,0.14,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-03-19,2013-03-19T21:51:00Z,NA,0.2,0.26,NA,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1993-03-16,1993-03-16T18:00:00Z,NA,0.02,0.25,NA,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-04-11,2013-04-11T18:23:00Z,NA,NA,NA,3.8,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1982-01-12,1982-01-12T18:45:00Z,NA,0.13,0.33,NA,0.03
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-12-12,2013-12-12T20:00:00Z,NA,0.18,0.49,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-02-27,2013-02-27T19:20:00Z,NA,0.03,1.64,3.01,0.07
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-02-27,2013-02-27T19:23:00Z,NA,NA,NA,3.2,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-01-10,2013-01-10T19:00:00Z,NA,0.15,2,5.63,0.19
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1983-02-01,1983-02-01T20:30:00Z,NA,0.23,0.41,NA,0.16
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2008-12-23,2008-12-23T20:05:00Z,NA,0.02,1.48,3.89,0.1
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-07-11,2012-07-11T17:00:00Z,NA,0.12,0.2,NA,0.05
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2010-01-19,2010-01-19T21:05:00Z,NA,0.05,1.64,2.97,0.11
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-02-05,2013-02-05T20:43:00Z,NA,NA,NA,2,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-12-12,2013-12-13T00:00:00Z,NA,0.22,0.47,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2008-01-29,2008-01-29T19:25:00Z,NA,0.22,2.3,8.17,0.26
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-02-19,2013-02-19T17:50:00Z,NA,NA,0.14,1.92,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-01-08,2013-01-08T21:30:00Z,NA,0.01,0.32,3.11,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2011-02-09,2011-02-09T19:25:00Z,NA,NA,0.37,2.63,0.03
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-11-21,2017-11-21T18:15:00Z,0.9,0.2,0.34,NA,0.07
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08T14:32:00Z,NA,NA,NA,NA,0.162
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1993-01-15,1993-01-15T17:23:00Z,NA,0.48,1.3,NA,0.31
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-12-17,2013-12-17T19:30:00Z,NA,NA,1.58,2.7,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2010-01-14,2010-01-14T19:50:00Z,NA,0.03,0.24,2.16,0.05
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-01-24,2013-01-24T19:03:00Z,NA,NA,NA,3.1,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-12-12,2013-12-12T21:00:00Z,NA,0.17,0.5,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-03-25,2013-03-25T19:48:00Z,NA,NA,NA,4.2,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-12-05,2013-12-05T19:30:00Z,NA,NA,1.62,3.14,0.1
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1993-01-22,1993-01-22T19:00:00Z,NA,0.5,1.2,NA,0.28
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1994-11-30,1994-12-01T01:00:00Z,NA,0.1,1.6,2.9,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1985-03-20,1985-03-20T18:00:00Z,NA,0.03,0.15,NA,0.02
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1982-03-22,1982-03-22T19:30:00Z,NA,0.09,0.56,NA,0.07
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1982-04-01,1982-04-01T19:00:00Z,NA,0.09,0.16,NA,0.05
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1985-11-19,1985-11-19T20:15:00Z,2.2,0.44,2,NA,0.16
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-02-05,2014-02-05T20:15:00Z,NA,0.04,0.45,NA,0.13
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1994-03-23,1994-03-23T21:15:00Z,NA,0.03,1.7,NA,0.1
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-12-12,2013-12-13T01:00:00Z,NA,0.24,0.43,NA,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1988-02-02,1988-02-02T19:00:00Z,NA,0.01,0.29,NA,0.05
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1993-11-16,1993-11-16T20:45:00Z,NA,0.08,1.7,NA,0.13
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2013-06-17,2013-06-17T19:30:00Z,NA,0.18,0.306,NA,0.083
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-11-20,2014-11-20T18:15:00Z,NA,0.68,0.271,NA,0.113
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1994-11-16,1994-11-16T22:30:00Z,NA,0.09,1.5,NA,0.07
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-01-08,2013-01-08T21:33:00Z,NA,NA,NA,2.9,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1986-03-03,1986-03-03T19:15:00Z,3.3,0.11,0.44,NA,0.11
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2013-03-20,2013-03-20T23:15:00Z,NA,0.19,0.272,NA,0.059
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2003-11-20,2003-11-20T21:40:00Z,NA,NA,0.12,NA,0.02
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1994-01-11,1994-01-11T22:30:00Z,NA,0.07,1.2,8.6,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-12-16,2014-12-16T21:30:00Z,NA,0.05,0.4,NA,0.07
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2010-11-08,2010-11-08T19:50:00Z,NA,0.01,1.7,NA,0.13
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-02-27,2014-02-27T18:30:00Z,NA,0.01,1.25,1.93,0.04
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21T22:15:00Z,NA,0.01,NA,NA,0.1
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-02-05,2014-02-05T21:45:00Z,NA,0.22,0.68,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1986-02-25,1986-02-25T19:00:00Z,NA,0.12,0.37,NA,0.11
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-01-10,2013-01-10T19:03:00Z,NA,NA,NA,5.8,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1988-02-16,1988-02-16T19:00:00Z,NA,0.03,0.2,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-04-17,2014-04-18T00:30:00Z,NA,0.01,0.04,NA,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-01-23,2014-01-23T19:50:00Z,NA,NA,1.26,2.21,0.03
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T18:00:00Z,NA,0.43,0.104,NA,0.075
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2010-12-28,2010-12-28T19:10:00Z,NA,NA,0.16,NA,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1987-01-09,1987-01-09T20:45:00Z,NA,0.05,0.21,NA,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2003-01-21,2003-01-21T21:20:00Z,NA,NA,0.2,NA,0.02
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-02-06,2014-02-06T21:00:00Z,NA,0.72,0.207,NA,0.102
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2010-02-17,2010-02-17T19:15:00Z,NA,0.01,1.56,4.37,0.12
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1994-03-01,1994-03-01T16:40:00Z,NA,0.08,2.9,6.6,0.18
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-05-21,2014-05-21T17:15:00Z,NA,0.74,NA,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1980-03-25,1980-03-25T22:00:00Z,NA,0.01,0.18,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-02-12,2014-02-12T18:30:00Z,NA,0.03,1.39,2.8,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2004-12-16,2004-12-16T18:30:00Z,NA,NA,0.23,NA,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1999-02-12,1999-02-12T19:00:00Z,NA,0.06,0.45,NA,0.07
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2013-01-11,2013-01-11T19:30:00Z,NA,0.11,0.46,NA,0.11
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1981-02-10,1981-02-10T20:15:00Z,NA,0.29,2.1,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1995-03-21,1995-03-22T02:30:00Z,NA,0.13,0.57,6.4,0.14
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-01-22,2014-01-22T19:40:00Z,NA,0.6,0.11,1.97,0.08
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-04-06,2012-04-06T17:30:00Z,NA,0.07,0.59,NA,0.111
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2011-12-28,2011-12-28T19:30:00Z,NA,0.02,1.69,NA,0.08
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T16:30:00Z,NA,0.4,0.091,NA,0.072
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-02-05,2014-02-05T23:00:00Z,NA,0.19,0.55,NA,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-12-09,2014-12-09T20:00:00Z,NA,0.02,0.42,4.4,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-01-09,2014-01-09T19:00:00Z,NA,0.04,2.01,2.25,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1996-12-17,1996-12-17T19:30:00Z,NA,NA,0.14,2.2,0.01
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21T20:15:00Z,NA,0.02,NA,NA,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1996-04-01,1996-04-01T17:30:00Z,NA,NA,0.16,1.9,0.01
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-11-04,2014-11-04T19:20:00Z,NA,NA,0.46,2.01,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-01-28,2014-01-28T20:00:00Z,NA,0.06,0.16,NA,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-02-13,2014-02-13T19:30:00Z,NA,0.02,0.67,4.33,0.03
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21T21:15:00Z,NA,0.01,NA,NA,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1998-12-28,1998-12-28T19:30:00Z,NA,NA,0.2,1.4,0.02
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1988-11-14,1988-11-14T20:30:00Z,NA,0.08,1.4,NA,0.13
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2005-02-24,2005-02-24T20:50:00Z,NA,0.04,1.32,NA,0.17
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1987-02-06,1987-02-06T18:15:00Z,NA,0.22,2,NA,0.19
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-12-16,2014-12-16T19:30:00Z,NA,0.25,1.8,6.1,0.34
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1981-03-23,1981-03-23T21:30:00Z,NA,0.14,1.1,8,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-06-17,2014-06-17T20:15:00Z,NA,0.04,0.37,NA,0.19
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1997-01-06,1997-01-06T19:00:00Z,NA,NA,0.12,2.1,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1997-12-12,1997-12-12T20:00:00Z,NA,NA,0.2,3.7,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1997-11-06,1997-11-06T18:40:00Z,NA,NA,1.84,NA,0.11
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-02-05,2014-02-05T23:15:00Z,NA,0.25,0.53,NA,0.08
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-02-05,2014-02-05T23:15:00Z,NA,0.26,0.63,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2011-11-22,2011-11-22T19:30:00Z,NA,0.02,1.39,NA,0.09
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T22:00:00Z,NA,0.79,0.12,NA,0.111
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T21:00:00Z,NA,0.8,0.131,NA,0.112
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-03-14,2014-03-14T18:30:00Z,NA,NA,0.28,NA,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1985-12-17,1985-12-17T16:15:00Z,3,0.44,2.1,NA,0.23
USGS CAWSC,USGS-11337190,38.0521424,-121.6888428,2017-12-19,2017-12-19T19:15:00Z,1.8,NA,0.47,NA,0.06
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-03-19,2013-03-19T19:52:00Z,NA,0.18,0.27,NA,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-11-20,2014-11-20T20:15:00Z,NA,0.01,0.2,NA,0.05
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-02-05,2014-02-05T21:00:00Z,NA,0.26,0.54,NA,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-02-20,2007-02-20T20:50:00Z,NA,NA,0.19,NA,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2014-12-01,2014-12-01T19:10:00Z,NA,0.01,1.12,2.35,0.09
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T20:00:00Z,NA,0.67,0.108,NA,0.098
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T22:30:00Z,NA,0.82,0.143,NA,0.11
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T17:00:00Z,NA,0.4,0.09,NA,0.076
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-02-06,2014-02-06T19:00:00Z,NA,0.75,0.197,NA,0.104
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-12-16,2014-12-16T18:15:00Z,NA,0.18,0.451,NA,0.066
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1998-11-13,1998-11-13T17:40:00Z,NA,0.03,0.21,2.1,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2012-02-07,2012-02-07T20:25:00Z,NA,0.08,1.68,3.07,0.11
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1986-12-04,1986-12-04T17:30:00Z,NA,0.04,0.98,NA,0.05
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-12-08,2015-12-08T20:45:00Z,1.9,0.45,0.51,NA,0.1
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2015-12-21,2015-12-21T21:00:00Z,NA,0.01,0.83,2.57,0.09
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-02-19,2015-02-19T20:30:00Z,NA,0.01,0.27,NA,0.04
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2015-10-21,2015-10-21T22:02:00Z,NA,0.02,0.293,2.6,0.099
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-02-10,2011-02-10T18:55:00Z,NA,0.01,0.12,3.51,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2010-02-03,2010-02-03T19:30:00Z,NA,NA,0.28,3.82,0.04
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-12-15,2015-12-15T19:00:00Z,2.6,0.01,0.25,NA,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2007-01-09,2007-01-09T19:40:00Z,NA,0.02,1.31,NA,0.09
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-12-17,2015-12-17T17:15:00Z,4,0.02,0.16,NA,0.07
USGS CAWSC,USGS-11313440,38.0558333,-121.6669444,2015-09-10,2015-09-10T17:02:00Z,NA,0.02,0.239,2.3,0.094
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-03-14,2014-03-14T15:30:00Z,NA,0.33,0.342,NA,0.062
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1988-03-03,1988-03-03T21:30:00Z,NA,0.08,2.3,NA,0.17
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2015-11-17,2015-11-17T17:00:00Z,NA,0.04,0.45,NA,0.1
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1999-03-10,1999-03-10T19:00:00Z,NA,0.04,0.73,NA,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-02-20,2014-02-20T19:00:00Z,NA,0.01,0.31,3.13,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-12-06,2013-12-06T21:30:00Z,NA,NA,0.1,2.16,0.04
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-12-15,2015-12-15T17:15:00Z,1,0.42,0.293,NA,0.089
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1999-01-15,1999-01-15T19:00:00Z,NA,0.13,1.77,NA,0.1
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-05-14,2012-05-14T18:30:00Z,NA,0.14,0.262,NA,0.063
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-07-25,2012-07-25T22:00:00Z,NA,0.08,0.18,NA,0.05
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-07-25,2012-07-25T21:00:00Z,NA,0.12,0.17,NA,0.05
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2015-11-30,2015-11-30T19:30:00Z,NA,0.01,0.78,2.2,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1989-03-15,1989-03-15T20:45:00Z,NA,0.02,0.16,NA,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1996-03-22,1996-03-22T18:00:00Z,NA,NA,0.13,1.8,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1989-11-15,1989-11-15T19:00:00Z,NA,NA,0.12,NA,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2000-11-17,2000-11-17T18:00:00Z,NA,NA,0.1,1.9,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-07-07,2015-07-07T19:30:00Z,NA,0.01,NA,NA,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-02-20,2015-02-20T18:20:00Z,NA,0.01,0.25,2.7,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1973-04-18,1973-04-18T17:15:00Z,NA,NA,0.84,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-11-05,2015-11-05T19:00:00Z,NA,0.29,0.5,NA,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-09-17,2015-09-17T19:45:00Z,NA,0.01,NA,NA,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1990-11-13,1990-11-13T22:00:00Z,NA,0.04,NA,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2012-01-19,2012-01-19T19:35:00Z,NA,0.03,1.37,2.56,0.07
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2012-11-26,2012-11-26T20:23:00Z,NA,NA,NA,3.3,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-10-27,2015-10-27T18:30:00Z,NA,0.01,0.06,NA,0.03
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2015-09-14,2015-09-14T16:00:00Z,NA,0.07,0.371,2,0.107
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-11-12,2015-11-12T19:00:00Z,NA,0.25,0.58,NA,0.1
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2015-01-08,2015-01-08T18:40:00Z,NA,0.03,2.01,3.04,0.14
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-11-21,2013-11-21T19:30:00Z,NA,0.01,1.72,3.21,0.08
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-09-17,2015-09-17T17:00:00Z,NA,0.9,0.121,NA,0.128
USGS CAWSC,USGS-11313440,38.0558333,-121.6669444,2015-09-10,2015-09-10T18:36:00Z,NA,NA,0.211,2.2,0.096
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-12-08,2015-12-08T18:00:00Z,3,0.02,0.26,NA,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-02-10,2011-02-10T18:50:00Z,NA,0.01,0.12,NA,0.02
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2014-04-17,2014-04-17T19:15:00Z,NA,0.53,0.105,NA,0.082
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1971-11-17,1971-11-17T23:00:00Z,NA,NA,1.2,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2008-02-21,2008-02-21T18:50:00Z,NA,NA,2.54,NA,0.13
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2015-09-10,2015-09-10T16:00:00Z,NA,0.1,0.347,2.4,0.103
USGS CAWSC,USGS-11313434,38.0272222,-121.5644444,2016-07-13,2016-07-13T19:50:00Z,NA,NA,0.054,2.2,0.052
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1979-02-09,1979-02-09T21:00:00Z,NA,NA,NA,3.8,NA
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2015-09-10,2015-09-10T20:58:00Z,NA,0.02,0.179,2.4,0.09
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,1979-12-18,1979-12-18T18:45:00Z,NA,0.16,0.04,NA,NA
USGS CAWSC,USGS-11313440,38.0558333,-121.6669444,2015-10-21,2015-10-21T17:43:00Z,NA,0.04,0.417,2,0.101
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-01-15,2015-01-15T20:15:00Z,NA,0.73,0.47,NA,0.104
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-12-12,2013-12-12T23:00:00Z,NA,0.19,0.48,NA,0.08
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-12-10,2015-12-10T20:45:00Z,3.8,0.16,0.6,NA,0.09
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-08-20,2015-08-20T19:15:00Z,NA,0.01,NA,NA,0.02
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2015-09-14,2015-09-14T19:31:00Z,NA,0.02,0.193,2.4,0.093
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-12-09,2015-12-09T18:00:00Z,NA,0.01,0.14,1.45,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-01-15,2015-01-15T18:15:00Z,NA,0.02,0.41,NA,0.04
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-11-05,2015-11-05T17:16:00Z,NA,0.02,0.07,NA,0.12
USGS CAWSC,USGS-11313460,38.05944444,-121.5572222,2015-10-21,2015-10-21T19:02:00Z,NA,0.06,0.369,2.2,0.09
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1993-02-26,1993-02-27T00:30:00Z,NA,0.27,2,NA,0.27
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2013-02-07,2013-02-07T18:13:00Z,NA,NA,NA,2.9,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2001-01-19,2001-01-19T18:50:00Z,NA,NA,0.19,2.9,0.03
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2001-01-26,2001-01-26T19:00:00Z,NA,0.16,1.86,NA,0.16
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2009-12-01,2009-12-01T19:20:00Z,NA,0.02,1.8,NA,0.09
USGS CAWSC,USGS-11313434,38.0272222,-121.5644444,2015-09-10,2015-09-10T20:36:00Z,NA,0.02,0.197,2.6,0.087
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2015-10-21,2015-10-21T16:55:00Z,NA,0.21,0.533,2.2,0.114
USGS CAWSC,USGS-11313434,38.0272222,-121.5644444,2015-10-21,2015-10-21T21:30:00Z,NA,0.02,0.202,2.5,0.095
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2013-03-06,2013-03-06T17:50:00Z,NA,0.26,0.28,NA,0.06
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2015-10-21,2015-10-21T15:55:00Z,NA,0.19,0.501,1.8,0.098
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2013-01-22,2013-01-22T21:33:00Z,NA,NA,NA,1.9,NA
USGS CAWSC,USGS-11313431,38.01638889,-121.5819444,2015-09-10,2015-09-10T22:15:00Z,NA,0.06,0.263,2.3,0.087
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-04-09,2015-04-09T17:31:00Z,NA,0.72,0.145,NA,0.102
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-02-19,2015-02-19T18:45:00Z,NA,0.39,0.313,NA,0.081
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-12-17,2015-12-17T18:30:00Z,3,0.25,0.56,NA,0.08
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2015-02-23,2015-02-23T17:40:00Z,NA,0.01,1.36,2.62,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-01-27,2015-01-27T18:30:00Z,NA,NA,0.26,1.62,0.04
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2002-12-17,2002-12-18T01:20:00Z,NA,0.13,1.78,NA,0.25
