StationName,DateTime,Analyte,DataStatus,ShortStationName,StationNumber,SampleCode,Date,AnalyteAbbr,Result,ResultSign,Units,Method,Depth,Description,Notes,Latitude,Longitude
San Joaquin River at Blind Point,2017-12-05 09:58:00,Total Suspended Solids,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3761,2017-12-05,TSS,17,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-05 09:58:00,Total Suspended Solids,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3761,2017-12-05,TSS,17,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,Duplicate,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-28 10:45:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3990,2017-12-28,Conductivity_top,1388,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-28 10:45:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3975,2017-12-28,Conductivity_top,1388,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-28 10:45:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3990,2017-12-28,Temperature,9.15,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-28 10:45:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3975,2017-12-28,Temperature,9.15,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-28 10:45:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3975,2017-12-28,pH,7.76,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2017-12-28 10:45:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1217B3990,2017-12-28,pH,7.76,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-01-10 10:17:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0118B0057,2018-01-10,Conductivity_top,1130,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-01-10 10:17:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0118B0064,2018-01-10,Conductivity_top,1130,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-01-10 10:17:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0118B0057,2018-01-10,Temperature,10.16,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-01-10 10:17:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0118B0064,2018-01-10,Temperature,10.16,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-01-10 10:17:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0118B0064,2018-01-10,pH,7.78,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-01-10 10:17:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0118B0057,2018-01-10,pH,7.78,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-01 11:00:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0180,2018-02-01,Conductivity_top,368,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-01 11:00:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0195,2018-02-01,Conductivity_top,368,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-01 11:00:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0180,2018-02-01,Temperature,11.22,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-01 11:00:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0195,2018-02-01,Temperature,11.22,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-01 11:00:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0180,2018-02-01,pH,7.83,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-01 11:00:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0195,2018-02-01,pH,7.83,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-21 11:00:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0251,2018-02-21,Conductivity_top,341,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-21 11:00:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0266,2018-02-21,Conductivity_top,341,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-21 11:00:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0251,2018-02-21,Temperature,11.15,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-21 11:00:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0266,2018-02-21,Temperature,11.15,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-21 11:00:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0251,2018-02-21,pH,7.97,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-02-21 11:00:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0218B0266,2018-02-21,pH,7.97,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-03-21 09:32:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0318B0365,2018-03-21,Conductivity_top,306,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-03-21 09:32:00,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0318B0380,2018-03-21,Conductivity_top,306,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-03-21 09:32:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0318B0380,2018-03-21,Temperature,12.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-03-21 09:32:00,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0318B0365,2018-03-21,Temperature,12.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-03-21 09:32:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0318B0365,2018-03-21,pH,7.7,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2018-03-21 09:32:00,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0318B0380,2018-03-21,pH,7.7,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2019-03-07 11:43:00,Total Suspended Solids,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0319B0211,2019-03-07,TSS,32,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,Duplicate,38.032452,-121.71904
San Joaquin River at Blind Point,2019-03-07 11:43:00,Total Suspended Solids,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF0319B0211,2019-03-07,TSS,32,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2020-12-08 11:42:00,Total Suspended Solids,"3000 - Public, Review Status Unknown",Blind Point,B9D80201431,CF1220B1260,2020-12-08,TSS,20.7,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2020-12-08 11:42:00,Total Suspended Solids,"3000 - Public, Review Status Unknown",Blind Point,B9D80201431,CF1220B1260,2020-12-08,TSS,20.4,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2021-06-22 10:17:00,Total Suspended Solids,"3000 - Public, Review Status Unknown",Blind Point,B9D80201431,CF0621B0553,2021-06-22,TSS,14.4,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,Duplicate,38.032452,-121.71904
San Joaquin River at Blind Point,2021-06-22 10:17:00,Total Suspended Solids,"3000 - Public, Review Status Unknown",Blind Point,B9D80201431,CF0621B0553,2021-06-22,TSS,14.7,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Blind Point,2021-12-30 12:31:00,Total Suspended Solids,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1221B1212,2021-12-30,TSS,23.3,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,Duplicate,38.032452,-121.71904
San Joaquin River at Blind Point,2021-12-30 12:31:00,Total Suspended Solids,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CF1221B1212,2021-12-30,TSS,25,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.032452,-121.71904
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1842,2009-12-30,Conductivity_top,503,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1852,2009-12-30,Conductivity_top,503,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1842,2009-12-30,Turbidity,4.86,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1852,2009-12-30,Turbidity,4.86,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1842,2009-12-30,Temperature,9.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1852,2009-12-30,Temperature,9.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field pH,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1842,2009-12-30,pH,7.62,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2009-12-30 10:30:00,Field pH,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF1209B1852,2009-12-30,pH,7.62,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1967,2010-02-16,Conductivity_top,261.4,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1947,2010-02-16,Conductivity_top,261.4,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1947,2010-02-16,Turbidity,18.4,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1967,2010-02-16,Turbidity,18.4,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1967,2010-02-16,Temperature,12.5,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1947,2010-02-16,Temperature,12.5,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field pH,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1947,2010-02-16,pH,7.36,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
San Joaquin River at Prisoner's Point,2010-02-16 11:45:00,Field pH,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0210B1967,2010-02-16,pH,7.36,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2015-11-05 11:00:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1115B1644,2015-11-05,DOC,1.7,=,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2015-11-05 11:00:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1115B1644,2015-11-05,DOC,1.8,=,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2015-11-05 11:00:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1115B1644,2015-11-05,TOC,1.9,=,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2015-11-05 11:00:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1115B1644,2015-11-05,TOC,1.9,=,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1528,2016-08-16,DissolvedOxygen,7.74,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1524,2016-08-16,DissolvedOxygen,7.74,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1524,2016-08-16,Conductivity_top,138.1,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1528,2016-08-16,Conductivity_top,138.1,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1528,2016-08-16,Temperature,22.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1524,2016-08-16,Temperature,22.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field pH,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1528,2016-08-16,pH,7.56,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2016-08-16 09:29:00,Field pH,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0816B1524,2016-08-16,pH,7.56,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-04-29 09:01:00,Dissolved Chloride,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0421B0379,2021-04-29,DissChloride,9.128,=,mg/L,EPA 300.0 [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-04-29 09:01:00,Dissolved Chloride,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0421B0379,2021-04-29,DissChloride,9.153,=,mg/L,EPA 300.0 [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-08-19 09:17:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0821B0726,2021-08-19,DOC,1.9,=,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2021-08-19 09:17:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0821B0726,2021-08-19,DOC,1.9,=,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-08-19 09:17:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0821B0726,2021-08-19,TOC,2,=,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-08-19 09:17:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0821B0726,2021-08-19,TOC,2,=,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2021-09-16 07:50:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0921B0808,2021-09-16,DOC,1.7,=,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-09-16 07:50:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0921B0808,2021-09-16,DOC,1.7,=,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2021-09-16 07:50:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0921B0808,2021-09-16,TOC,1.7,=,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2021-09-16 07:50:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF0921B0808,2021-09-16,TOC,1.7,=,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-11-30 10:28:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1121B1048,2021-11-30,DOC,2.8,=,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,NA,Duplicate,NA,NA
Steamboat Slough,2021-11-30 10:28:00,Dissolved Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1121B1048,2021-11-30,DOC,2.8,=,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-11-30 10:28:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1121B1048,2021-11-30,TOC,2.7,=,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,NA,NA,NA,NA
Steamboat Slough,2021-11-30 10:28:00,Total Organic Carbon,"3000 - Public, Review Status Unknown",Steamboat Slough,B9S81131386,CF1121B1048,2021-11-30,TOC,2.8,=,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,NA,Duplicate,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-01-27 12:30:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0115B0097,2015-01-27,TDS,581,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-01-27 12:30:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0115B0097,2015-01-27,TDS,579,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1531,2015-10-15,DissolvedOxygen,4.36,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1520,2015-10-15,DissolvedOxygen,4.36,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1520,2015-10-15,Conductivity_top,1180,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1531,2015-10-15,Conductivity_top,1180,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1520,2015-10-15,Temperature,21.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1531,2015-10-15,Temperature,21.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field pH,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1520,2015-10-15,pH,7.33,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2015-10-15 09:55:00,Field pH,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1015B1531,2015-10-15,pH,7.33,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0301,2016-02-16,DissolvedOxygen,10.09,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0287,2016-02-16,DissolvedOxygen,10.09,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0301,2016-02-16,Conductivity_top,1001,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0287,2016-02-16,Conductivity_top,1001,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0287,2016-02-16,Temperature,16.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field Water Temperature,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0301,2016-02-16,Temperature,16.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field pH,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0301,2016-02-16,pH,7.99,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-02-16 13:25:00,Field pH,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0216B0287,2016-02-16,pH,7.99,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,NA,NA
